customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,region,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,product_view,added_to_cart,checkout,Payment,purchased,cart_abandoned,rating,payment_Method
9696,4986,09-07-24,Desktop,Returning,Facebook,151,North,Toys,1001.25,1,5,50.06,0,12,141,1,1,0,0,0,1,4,
7824,5106,09-07-24,Desktop,New,Referral ,102,North,Electronics,840.34,2,15,252.1,0,21,1205,1,0,0,0,0,0,4,
5749,5592,09-07-24,Desktop,New,Email ,305,North,Sports,508.59,2,0,0,0,11,1115,1,0,0,0,0,0,4,
6758,5612,09-07-24,Tablet,New,Digital Advertising,503,North,Sports,406.59,1,0,0,0,23,754,1,0,0,0,0,0,4,
2870,5624,09-07-24,Tablet,Returning,Email ,167,North,Electronics,460.15,2,20,184.06,0,21,1030,1,1,0,0,0,1,4,
9752,6642,09-07-24,Mobile,Returning,Website ,801,South,Beauty,333.72,4,0,0,1334.88,21,1360,1,1,1,1,1,0,3,Debit Card
6350,7372,09-07-24,Desktop,New,Facebook,727,North,Books,899.7,2,5,89.97,0,1,1531,1,1,0,0,0,1,4,
7355,7717,09-07-24,Mobile,New,Referral ,504,North,Home & Garden,1366.48,1,15,204.97,0,20,1136,1,1,0,0,0,1,4,
9900,8334,09-07-24,Mobile,Returning,Digital Advertising,884,North,Electronics,300.87,2,0,0,0,19,651,1,0,0,0,0,0,4,
9944,9058,09-07-24,Mobile,Returning,Referral ,720,North,Toys,268.16,3,0,0,0,10,1429,1,1,0,0,0,1,4,
2636,9195,09-07-24,Tablet,Returning,Digital Advertising,682,South,Books,642.29,1,15,96.34,545.95,7,1759,1,1,1,1,1,0,5,Debit Card
5964,9230,09-07-24,Mobile,New,Digital Advertising,517,North,Home & Garden,1617.53,4,0,0,0,22,415,1,0,0,0,0,0,4,
6828,9242,09-07-24,Mobile,Returning,Instagram,154,North,Fashion,430.44,3,0,0,0,6,1311,1,1,0,0,0,1,4,
6933,10264,09-07-24,Mobile,Returning,Instagram,547,South,Electronics,771.41,4,20,617.13,0,18,634,1,1,0,0,0,1,4,
7439,11735,09-07-24,Mobile,New,Email ,36,South,Books,378.4,4,15,227.04,0,14,726,1,1,0,0,0,1,4,
3150,11902,09-07-24,Mobile,New,Facebook,520,South,Fashion,351.11,1,0,0,351.11,9,1591,1,1,1,1,1,0,3,Debit Card
5501,12242,09-07-24,Mobile,New,Instagram,303,South,Fashion,542.12,2,30,325.27,0,10,103,1,0,0,0,0,0,4,
9091,13012,09-07-24,Mobile,Returning,Website ,563,South,Home & Garden,804.23,3,0,0,0,24,779,1,1,0,0,0,1,4,
6640,13429,09-07-24,Desktop,Returning,Website ,29,South,Sports,1138.09,4,15,682.85,0,18,92,1,0,0,0,0,0,4,
9914,13683,09-07-24,Desktop,New,Website ,597,South,Food & Grocery,950.7,3,25,713.03,0,1,390,1,0,0,0,0,0,4,
4193,14418,09-07-24,Mobile,New,Facebook,406,South,Home & Garden,567.82,3,0,0,0,18,520,1,0,0,0,0,0,4,
8937,15120,09-07-24,Mobile,Returning,Referral ,176,East,Books,961.08,1,20,192.22,768.86,16,992,1,1,1,1,1,0,4,Debit Card
7961,16168,09-07-24,Mobile,New,Website ,611,East,Electronics,663.14,3,0,0,0,22,905,1,1,0,0,0,1,4,
5308,17271,09-07-24,Mobile,New,Digital Advertising,354,East,Food & Grocery,1148.3,1,0,0,0,11,800,1,1,0,0,0,1,4,
9638,17468,09-07-24,Desktop,New,Instagram,710,East,Home & Garden,551.45,3,0,0,1654.35,17,1372,1,1,1,1,1,0,5,Debit Card
6779,17999,09-07-24,Mobile,Returning,Email ,227,East,Electronics,164.3,2,15,49.29,0,17,1548,1,1,0,0,0,1,4,
5259,18100,09-07-24,Mobile,New,Email ,713,East,Food & Grocery,892.97,4,30,1071.56,0,23,1244,1,1,0,0,0,1,4,
5237,18493,09-07-24,Tablet,New,Website ,40,East,Electronics,638.37,2,0,0,0,22,711,1,1,0,0,0,1,4,
4779,18672,09-07-24,Tablet,New,Facebook,428,East,Books,1418.15,2,20,567.26,0,8,1795,1,1,0,0,0,1,4,
4858,18804,09-07-24,Mobile,New,Website ,352,East,Books,1638.85,1,20,327.77,0,1,145,1,0,0,0,0,0,4,
1159,19026,09-07-24,Desktop,Returning,Digital Advertising,806,East,Beauty,254.6,1,10,25.46,0,20,185,1,0,0,0,0,0,4,
3517,19407,09-07-24,Mobile,Returning,Website ,471,East,Beauty,331.3,2,0,0,0,13,665,1,0,0,0,0,0,4,
5418,19986,09-07-24,Desktop,Returning,Instagram,816,West,Toys,1411.39,4,10,564.56,5081,12,31,1,1,1,1,1,0,3,Debit Card
9660,20080,09-07-24,Mobile,Returning,Website ,876,East,Toys,307.27,1,10,30.73,0,13,1049,1,0,0,0,0,0,4,
1401,20369,09-07-24,Desktop,Returning,Instagram,447,East,Electronics,755.84,1,0,0,0,8,1757,1,0,0,0,0,0,4,
3773,20771,09-07-24,Desktop,Returning,Email ,94,West,Electronics,460.66,1,5,23.03,437.63,15,1719,1,1,1,1,1,0,4,Debit Card
9758,20921,09-07-24,Mobile,New,Instagram,322,East,Electronics,440.74,1,0,0,0,2,566,1,1,0,0,0,1,4,
3567,20984,09-07-24,Mobile,New,Digital Advertising,455,East,Electronics,564.3,2,15,169.29,0,1,1402,1,1,0,0,0,1,4,
6724,21269,09-07-24,Desktop,Returning,Email ,362,East,Beauty,409.29,3,20,245.57,0,12,1195,1,1,0,0,0,1,4,
4993,21956,09-07-24,Desktop,New,Website ,122,West,Electronics,173.98,4,0,0,0,9,556,1,1,0,0,0,1,4,
6166,22002,09-07-24,Desktop,Returning,Referral ,726,West,Beauty,229.68,3,0,0,0,7,1391,1,1,0,0,0,1,4,
4281,22128,09-07-24,Mobile,New,Instagram,525,West,Sports,1312.38,3,15,590.57,0,19,1302,1,0,0,0,0,0,4,
5327,22447,09-07-24,Mobile,Returning,Email ,167,West,Food & Grocery,738.96,2,0,0,1477.92,11,104,1,1,1,1,1,0,5,Cash On Delivery
2536,22741,09-07-24,Desktop,Returning,Referral ,741,West,Sports,732.47,3,10,219.74,0,9,1599,1,0,0,0,0,0,4,
9955,23582,09-07-24,Mobile,New,Email ,11,West,Electronics,170.16,2,0,0,0,7,1195,1,1,0,0,0,1,4,
9980,23627,09-07-24,Desktop,Returning,Website ,851,West,Books,1668.12,3,5,250.22,0,4,831,1,1,0,0,0,1,4,
6697,24088,09-07-24,Tablet,Returning,Website ,103,West,Fashion,690.47,3,10,207.14,0,13,577,1,1,0,0,0,1,4,
9733,24150,09-07-24,Mobile,Returning,Instagram,507,West,Sports,1194.53,1,0,0,0,23,663,1,0,0,0,0,0,4,
3985,24417,09-07-24,Mobile,Returning,Facebook,62,West,Beauty,123.11,4,10,49.24,0,17,46,1,1,0,0,0,1,4,
6556,24686,09-07-24,Mobile,New,Facebook,666,West,Fashion,388.26,2,25,194.13,0,10,1590,1,0,0,0,0,0,4,
8043,277,10-07-24,Mobile,New,Instagram,734,North,Electronics,806.87,3,0,0,0,13,924,1,0,0,0,0,0,4,
9643,648,10-07-24,Mobile,New,Website ,625,North,Food & Grocery,296.05,3,25,222.04,0,9,1383,1,1,1,1,0,1,4,
6098,1188,10-07-24,Desktop,Returning,Website ,827,North,Books,1767.67,1,25,441.92,0,14,423,1,1,1,1,0,1,4,
5801,1334,10-07-24,Mobile,New,Referral ,775,North,Beauty,495.59,1,0,0,495.59,5,677,1,1,1,1,1,0,4,Credit Card
4725,1583,10-07-24,Desktop,New,Digital Advertising,279,North,Toys,294.94,4,20,235.95,0,22,1602,1,1,1,1,0,1,4,
4999,1728,10-07-24,Tablet,Returning,Email ,379,North,Beauty,245.5,4,0,0,0,22,1139,1,1,1,1,0,1,4,
5977,2334,10-07-24,Mobile,Returning,Email ,831,North,Electronics,189.12,4,15,113.47,0,17,10,1,1,1,0,0,1,4,Credit Card
1009,2441,10-07-24,Mobile,New,Instagram,674,North,Home & Garden,1368.44,2,5,136.84,0,15,587,1,1,1,0,0,1,4,Credit Card
7777,2502,10-07-24,Mobile,Returning,Email ,220,North,Food & Grocery,582.16,1,25,145.54,0,17,511,1,1,1,0,0,1,4,Credit Card
1966,2503,10-07-24,Mobile,New,Email ,48,North,Home & Garden,510.57,3,20,306.34,0,1,493,1,0,0,0,0,0,4,
7573,2708,10-07-24,Desktop,New,Website ,206,North,Home & Garden,1183.96,2,10,236.79,0,14,666,1,0,0,0,0,0,4,
9768,2749,10-07-24,Tablet,New,Facebook,831,North,Food & Grocery,703.84,4,30,844.61,1970.75,5,1075,1,1,1,1,1,0,3,Credit Card
7088,3232,10-07-24,Desktop,Returning,Referral ,225,North,Electronics,572.21,4,0,0,0,6,874,1,1,0,0,0,1,4,Credit Card
8169,3392,10-07-24,Mobile,Returning,Website ,531,North,Beauty,228.35,1,0,0,0,14,37,1,0,0,0,0,0,4,Credit Card
8262,3712,10-07-24,Mobile,New,Website ,505,North,Books,768.72,1,0,0,0,19,495,1,0,0,0,0,0,4,
5463,5388,10-07-24,Mobile,New,Website ,335,North,Home & Garden,1216,2,5,121.6,0,12,1259,1,0,0,0,0,0,4,
5551,5949,10-07-24,Mobile,Returning,Facebook,634,North,Toys,1661.57,1,10,166.16,0,4,202,1,0,0,0,0,0,4,
2637,6135,10-07-24,Desktop,New,Instagram,755,North,Books,956.08,2,30,573.65,0,8,641,1,1,0,0,0,1,4,
9109,6263,10-07-24,Desktop,Returning,Email ,362,South,Fashion,513.63,3,0,0,1540.89,19,444,1,1,1,1,1,0,4,Debit Card
5656,6768,10-07-24,Mobile,New,Facebook,360,North,Books,435.55,4,20,348.44,0,11,1674,1,1,0,0,0,1,4,
4745,6998,10-07-24,Desktop,Returning,Email ,753,North,Fashion,191.87,3,15,86.34,0,6,1724,1,1,0,0,0,1,4,
9484,7302,10-07-24,Desktop,New,Website ,627,North,Books,554.9,1,10,55.49,0,4,1645,1,1,0,0,0,1,4,
9726,7336,10-07-24,Mobile,Returning,Email ,665,North,Toys,364.53,2,15,109.36,0,12,55,1,1,0,0,0,1,4,
3833,7850,10-07-24,Mobile,New,Website ,157,North,Fashion,186.62,3,0,0,0,7,118,1,1,0,0,0,1,4,
5186,8515,10-07-24,Mobile,New,Email ,16,North,Food & Grocery,1178.17,4,30,1413.8,0,24,1265,1,1,0,0,0,1,4,
7949,8616,10-07-24,Desktop,New,Instagram,132,South,Home & Garden,1722.5,2,0,0,3445,23,20,1,1,1,1,1,0,4,Debit Card
9821,9038,10-07-24,Desktop,Returning,Email ,96,North,Books,1774.22,2,0,0,0,17,1779,1,0,0,0,0,0,4,
1344,9352,10-07-24,Mobile,Returning,Facebook,174,North,Sports,997.79,2,15,299.34,0,19,1491,1,1,0,0,0,1,4,
6441,11220,10-07-24,Mobile,New,Digital Advertising,724,South,Sports,846.31,4,0,0,0,11,1031,1,0,0,0,0,0,4,
9921,11728,10-07-24,Desktop,New,Website ,807,South,Home & Garden,1814.4,1,5,90.72,0,16,110,1,1,0,0,0,1,4,
5339,11982,10-07-24,Desktop,New,Website ,292,South,Home & Garden,613.53,4,10,245.41,0,15,1220,1,1,0,0,0,1,4,
7662,12120,10-07-24,Mobile,New,Facebook,550,South,Beauty,454.14,4,0,0,0,17,493,1,1,0,0,0,1,4,
8767,12237,10-07-24,Desktop,New,Website ,804,South,Electronics,318.87,3,20,191.32,0,24,553,1,1,0,0,0,1,4,
9382,12319,10-07-24,Tablet,New,Digital Advertising,55,South,Toys,1722.38,4,0,0,0,9,1144,1,0,0,0,0,0,4,
8963,12521,10-07-24,Mobile,New,Email ,222,South,Electronics,991.27,3,30,892.14,0,23,804,1,1,0,0,0,1,4,
1989,12647,10-07-24,Mobile,New,Facebook,470,South,Toys,731.9,1,5,36.6,0,6,1116,1,0,0,0,0,0,4,
4769,12780,10-07-24,Desktop,New,Facebook,126,South,Home & Garden,1485.37,4,25,1485.37,0,4,1214,1,1,0,0,0,1,4,
9712,13520,10-07-24,Mobile,New,Facebook,21,East,Fashion,630,1,15,94.5,535.5,2,915,1,1,1,1,1,0,5,Debit Card
9722,13914,10-07-24,Mobile,Returning,Email ,536,South,Fashion,562.84,3,5,84.43,0,21,60,1,0,0,0,0,0,4,
5089,14011,10-07-24,Mobile,Returning,Facebook,196,South,Food & Grocery,532.88,2,30,319.73,0,5,1708,1,0,0,0,0,0,4,
5531,14912,10-07-24,Desktop,Returning,Digital Advertising,699,East,Books,363.26,2,30,217.96,508.56,20,1141,1,1,1,1,1,0,5,Debit Card
4964,15479,10-07-24,Mobile,Returning,Digital Advertising,246,South,Food & Grocery,422.72,3,0,0,0,7,557,1,1,0,0,0,1,4,
9754,15637,10-07-24,Desktop,Returning,Facebook,801,East,Sports,1135.94,3,0,0,3407.82,23,1212,1,1,1,1,1,0,1,Debit Card
6979,15998,10-07-24,Mobile,Returning,Referral ,512,East,Sports,845.91,3,15,380.66,0,9,1643,1,0,0,0,0,0,4,
9363,16228,10-07-24,Mobile,Returning,Facebook,201,East,Home & Garden,1955.36,1,0,0,0,6,790,1,0,0,0,0,0,4,
6924,16925,10-07-24,Mobile,Returning,Email ,15,East,Fashion,600.38,3,20,360.23,0,21,1562,1,1,0,0,0,1,4,
5244,17116,10-07-24,Mobile,Returning,Digital Advertising,645,East,Electronics,403.13,2,5,40.31,0,20,1710,1,1,0,0,0,1,4,
2229,17570,10-07-24,Desktop,New,Instagram,426,East,Electronics,463.51,2,0,0,0,23,388,1,0,0,0,0,0,4,
1741,17574,10-07-24,Mobile,New,Digital Advertising,621,East,Toys,526.62,4,15,315.97,0,20,1348,1,0,0,0,0,0,4,
8085,17986,10-07-24,Mobile,New,Website ,233,West,Home & Garden,1279.61,3,30,1151.65,2687.18,22,1261,1,1,1,1,1,0,5,Debit Card
8126,18226,10-07-24,Mobile,Returning,Email ,166,East,Beauty,208.79,4,10,83.52,0,14,585,1,1,0,0,0,1,4,
6599,19477,10-07-24,Mobile,Returning,Website ,841,West,Home & Garden,774.43,4,15,464.66,2633.06,5,1420,1,1,1,1,1,0,2,Debit Card
6946,19565,10-07-24,Tablet,New,Website ,497,East,Electronics,906.62,4,25,906.62,0,3,265,1,0,0,0,0,0,4,
4140,19954,10-07-24,Mobile,New,Website ,455,East,Toys,1478.91,4,5,295.78,0,23,865,1,1,0,0,0,1,4,
8914,20261,10-07-24,Mobile,Returning,Referral ,260,East,Toys,337.49,2,0,0,0,2,951,1,0,0,0,0,0,4,
1891,20393,10-07-24,Mobile,New,Website ,749,East,Electronics,933.93,1,0,0,0,24,766,1,1,0,0,0,1,4,
9454,20802,10-07-24,Desktop,Returning,Digital Advertising,9,East,Sports,665.35,4,0,0,0,16,1216,1,0,0,0,0,0,4,
3278,20981,10-07-24,Mobile,Returning,Digital Advertising,386,East,Sports,1106.37,3,0,0,0,10,342,1,1,0,0,0,1,4,
6476,21320,10-07-24,Mobile,Returning,Instagram,682,East,Sports,593.38,1,0,0,0,4,1205,1,0,0,0,0,0,4,
9985,21504,10-07-24,Mobile,New,Referral ,614,East,Sports,904.61,2,15,271.38,0,3,1406,1,0,0,0,0,0,4,
2345,21549,10-07-24,Mobile,Returning,Digital Advertising,667,East,Home & Garden,1230.64,1,5,61.53,0,8,212,1,1,0,0,0,1,4,
6638,21630,10-07-24,Tablet,Returning,Email ,737,East,Books,869.33,1,0,0,0,17,1755,1,0,0,0,0,0,4,
2263,22336,10-07-24,Desktop,Returning,Website ,322,West,Fashion,468.05,3,15,210.62,0,15,1214,1,0,0,0,0,0,4,
6223,22349,10-07-24,Mobile,Returning,Digital Advertising,891,West,Beauty,406.95,4,15,244.17,0,1,94,1,0,0,0,0,0,4,
2643,22826,10-07-24,Desktop,New,Email ,350,West,Electronics,547.8,1,10,54.78,0,17,1491,1,0,0,0,0,0,4,
8853,22924,10-07-24,Desktop,New,Website ,812,West,Sports,385.15,3,0,0,0,14,963,1,1,0,0,0,1,4,
5291,24055,10-07-24,Mobile,Returning,Email ,450,West,Fashion,710.54,2,15,213.16,0,6,1200,1,1,0,0,0,1,4,
3946,24265,10-07-24,Tablet,Returning,Instagram,894,West,Books,770.39,3,0,0,0,14,182,1,1,0,0,0,1,4,
7544,1784,11-07-24,Mobile,Returning,Digital Advertising,459,North,Electronics,505.47,1,0,0,505.47,14,468,1,1,1,1,1,0,3,Credit Card
5880,1847,11-07-24,Tablet,New,Facebook,205,North,Food & Grocery,1159.84,2,0,0,2319.68,21,1384,1,1,1,1,1,0,2,Credit Card
9518,2396,11-07-24,Mobile,New,Email ,619,North,Fashion,395.15,1,0,0,0,18,1041,1,1,1,0,0,1,4,Credit Card
5069,4046,11-07-24,Mobile,Returning,Facebook,150,North,Electronics,601.11,3,20,360.67,0,8,1066,1,1,0,0,0,1,4,
9370,4131,11-07-24,Mobile,New,Instagram,215,North,Fashion,666.39,4,20,533.11,0,2,1037,1,1,0,0,0,1,4,
6109,4677,11-07-24,Mobile,New,Email ,259,North,Food & Grocery,556.64,1,15,83.5,0,21,109,1,0,0,0,0,0,4,
2714,4870,11-07-24,Mobile,Returning,Website ,693,South,Electronics,514.09,1,0,0,514.09,14,452,1,1,1,1,1,0,5,Credit Card
4620,5179,11-07-24,Desktop,Returning,Instagram,550,North,Electronics,774.11,2,0,0,0,17,332,1,0,0,0,0,0,4,
3019,5738,11-07-24,Desktop,New,Email ,368,North,Home & Garden,1163.55,1,0,0,0,20,289,1,1,0,0,0,1,4,
7822,6018,11-07-24,Mobile,Returning,Website ,273,North,Toys,890.91,1,10,89.09,0,1,674,1,0,0,0,0,0,4,
9269,7029,11-07-24,Desktop,Returning,Email ,191,North,Beauty,301.07,2,15,90.32,0,4,136,1,1,0,0,0,1,4,
3798,7196,11-07-24,Mobile,Returning,Facebook,477,North,Sports,643.98,4,10,257.59,0,10,98,1,1,0,0,0,1,4,
4354,7510,11-07-24,Mobile,New,Facebook,361,North,Food & Grocery,649.14,3,5,97.37,0,12,776,1,1,0,0,0,1,4,
5135,8339,11-07-24,Tablet,Returning,Instagram,298,North,Toys,1645.4,2,0,0,0,2,168,1,1,0,0,0,1,4,
8776,9221,11-07-24,Mobile,Returning,Instagram,45,North,Beauty,375.3,1,0,0,0,12,50,1,1,0,0,0,1,4,
6671,9715,11-07-24,Mobile,Returning,Facebook,482,South,Beauty,254.68,3,20,152.81,611.23,10,1214,1,1,1,1,1,0,4,Debit Card
9700,10096,11-07-24,Mobile,Returning,Email ,341,South,Electronics,775.26,4,20,620.21,0,11,703,1,1,0,0,0,1,4,
9020,10350,11-07-24,Mobile,Returning,Referral ,607,South,Food & Grocery,1026.93,1,0,0,0,18,1585,1,1,0,0,0,1,4,
5949,10496,11-07-24,Desktop,New,Referral ,714,South,Toys,1936.79,1,0,0,0,20,895,1,1,0,0,0,1,4,
2833,10699,11-07-24,Mobile,Returning,Digital Advertising,323,South,Books,1556.58,3,0,0,0,18,462,1,1,0,0,0,1,4,
2162,10881,11-07-24,Desktop,Returning,Email ,311,South,Beauty,425.44,3,0,0,0,16,1149,1,1,0,0,0,1,4,
8544,12531,11-07-24,Desktop,Returning,Instagram,238,South,Food & Grocery,169.29,1,0,0,0,8,864,1,0,0,0,0,0,4,
5224,12667,11-07-24,Mobile,Returning,Email ,306,South,Food & Grocery,969.77,1,15,145.47,824.3,2,545,1,1,1,1,1,0,4,Debit Card
7423,12679,11-07-24,Desktop,New,Facebook,741,South,Food & Grocery,392.56,2,10,78.51,0,18,1678,1,1,0,0,0,1,4,
2906,12819,11-07-24,Desktop,Returning,Website ,598,South,Toys,565.35,4,5,113.07,0,10,1229,1,1,0,0,0,1,4,
9584,12937,11-07-24,Desktop,New,Email ,782,South,Fashion,722.27,4,0,0,0,18,828,1,0,0,0,0,0,4,
6982,12983,11-07-24,Desktop,New,Facebook,446,South,Sports,1008.94,4,0,0,0,22,609,1,0,0,0,0,0,4,
1529,13383,11-07-24,Desktop,Returning,Digital Advertising,386,East,Home & Garden,1778.18,2,0,0,3556.36,6,671,1,1,1,1,1,0,4,Debit Card
3874,14795,11-07-24,Tablet,New,Website ,895,South,Home & Garden,1582.53,2,25,791.26,0,11,735,1,0,0,0,0,0,4,
3989,14993,11-07-24,Tablet,New,Email ,614,South,Toys,1059.79,2,15,317.94,0,6,186,1,1,0,0,0,1,4,
3225,15389,11-07-24,Mobile,Returning,Instagram,261,East,Sports,305.22,3,0,0,915.66,16,1781,1,1,1,1,1,0,3,Debit Card
6931,15779,11-07-24,Mobile,New,Facebook,419,East,Sports,1127.23,1,0,0,0,1,1329,1,1,0,0,0,1,4,
4965,16128,11-07-24,Desktop,New,Facebook,896,East,Toys,1897.36,1,0,0,0,21,1724,1,1,0,0,0,1,4,
9352,16260,11-07-24,Desktop,New,Digital Advertising,555,East,Food & Grocery,378.34,1,5,18.92,0,17,406,1,1,0,0,0,1,4,
4551,16501,11-07-24,Mobile,Returning,Digital Advertising,231,East,Books,1368.96,4,20,1095.17,0,20,1316,1,0,0,0,0,0,4,
2225,17049,11-07-24,Mobile,New,Email ,570,East,Fashion,540.5,2,20,216.2,864.8,13,1759,1,1,1,1,1,0,5,Debit Card
4094,17309,11-07-24,Desktop,Returning,Digital Advertising,761,East,Fashion,379.68,1,20,75.94,0,24,987,1,1,0,0,0,1,4,
5305,17568,11-07-24,Desktop,New,Facebook,869,East,Home & Garden,962.26,4,0,0,0,9,1734,1,1,0,0,0,1,4,
5427,18124,11-07-24,Desktop,New,Website ,102,West,Toys,1361.9,1,0,0,1361.9,21,1414,1,1,1,1,1,0,4,Debit Card
9873,18290,11-07-24,Mobile,Returning,Digital Advertising,82,West,Fashion,481.08,1,20,96.22,384.86,2,418,1,1,1,1,1,0,4,Debit Card
5287,18565,11-07-24,Mobile,New,Facebook,13,East,Electronics,511.68,2,0,0,0,7,81,1,1,0,0,0,1,4,
4334,19564,11-07-24,Mobile,Returning,Facebook,644,West,Books,1307.44,4,0,0,5229.76,22,1682,1,1,1,1,1,0,3,Debit Card
2818,19803,11-07-24,Mobile,Returning,Facebook,559,East,Electronics,905.05,1,0,0,0,11,543,1,1,0,0,0,1,4,
1366,19847,11-07-24,Mobile,New,Email ,243,East,Food & Grocery,704.22,2,20,281.69,0,18,944,1,0,0,0,0,0,4,
8282,20171,11-07-24,Mobile,New,Email ,220,East,Toys,1351.86,3,0,0,0,10,37,1,1,0,0,0,1,4,
8062,20302,11-07-24,Desktop,Returning,Website ,766,West,Beauty,343.08,1,0,0,343.08,7,1772,1,1,1,1,1,0,3,Debit Card
9155,20333,11-07-24,Mobile,New,Email ,482,East,Food & Grocery,606.21,4,0,0,0,22,830,1,0,0,0,0,0,4,
3695,20481,11-07-24,Mobile,New,Email ,71,East,Fashion,189.93,2,0,0,0,3,160,1,1,0,0,0,1,4,
4382,20517,11-07-24,Desktop,Returning,Email ,71,East,Electronics,910.74,3,0,0,0,8,1618,1,0,0,0,0,0,4,
8227,20996,11-07-24,Desktop,Returning,Facebook,71,East,Electronics,944.26,2,0,0,0,15,526,1,0,0,0,0,0,4,
5477,21425,11-07-24,Desktop,Returning,Referral ,800,East,Beauty,312.34,2,0,0,0,2,280,1,0,0,0,0,0,4,
7159,21667,11-07-24,Mobile,New,Facebook,387,East,Toys,442.17,2,5,44.22,0,17,1506,1,0,0,0,0,0,4,
7823,21774,11-07-24,Mobile,New,Digital Advertising,543,West,Home & Garden,1766.8,2,10,353.36,0,3,1556,1,1,0,0,0,1,4,
2423,22248,11-07-24,Mobile,New,Referral ,6,West,Toys,1319.44,4,5,263.89,0,11,440,1,0,0,0,0,0,4,
3199,22398,11-07-24,Desktop,New,Digital Advertising,20,West,Toys,807.57,4,15,484.54,0,12,869,1,1,0,0,0,1,4,
8394,22489,11-07-24,Desktop,New,Website ,851,West,Books,1727.24,4,30,2072.69,0,11,887,1,0,0,0,0,0,4,
1315,22863,11-07-24,Mobile,New,Website ,857,West,Books,807.32,3,20,484.39,1937.57,8,940,1,1,1,1,1,0,5,Cash On Delivery
6767,23958,11-07-24,Desktop,New,Facebook,348,West,Food & Grocery,688.66,1,20,137.73,0,3,421,1,0,0,0,0,0,4,
7374,24178,11-07-24,Tablet,Returning,Digital Advertising,542,West,Home & Garden,812.27,3,0,0,0,8,1288,1,1,0,0,0,1,4,
6780,24883,11-07-24,Mobile,Returning,Website ,448,West,Toys,763.72,2,10,152.74,0,17,717,1,1,0,0,0,1,4,
6813,24963,11-07-24,Desktop,Returning,Website ,601,West,Home & Garden,1536.28,1,0,0,0,19,583,1,0,0,0,0,0,4,
6087,130,12-07-24,Desktop,New,Facebook,300,North,Beauty,204.24,1,0,0,0,20,528,1,1,1,1,0,1,4,
8433,604,12-07-24,Desktop,New,Website ,166,North,Toys,714.95,1,15,107.24,607.71,8,1620,1,1,1,1,1,0,2,Credit Card
9538,639,12-07-24,Mobile,New,Instagram,661,North,Beauty,298.61,3,30,268.75,627.08,20,326,1,1,1,1,1,0,4,Credit Card
2596,1404,12-07-24,Mobile,Returning,Email ,243,North,Fashion,500.64,1,15,75.1,425.54,2,577,1,1,1,1,1,0,2,Credit Card
6571,1553,12-07-24,Mobile,New,Website ,97,North,Toys,1658.35,1,5,82.92,1575.43,16,138,1,1,1,1,1,0,1,Credit Card
9192,2113,12-07-24,Mobile,New,Digital Advertising,687,North,Toys,938.58,1,0,0,938.58,10,588,1,1,1,1,1,0,3,Credit Card
1618,3154,12-07-24,Mobile,Returning,Instagram,404,North,Fashion,236.38,4,20,189.1,756.42,1,132,1,1,1,1,1,0,4,Credit Card
3382,3199,12-07-24,Mobile,Returning,Referral ,233,North,Fashion,217.69,2,10,43.54,391.84,18,1576,1,1,1,1,1,0,5,Credit Card
6576,3639,12-07-24,Desktop,New,Digital Advertising,531,North,Books,1228.06,4,0,0,0,16,1418,1,0,0,0,0,0,4,
9934,4215,12-07-24,Mobile,New,Website ,789,North,Sports,1008.86,2,15,302.66,0,18,1385,1,1,0,0,0,1,4,
2406,4417,12-07-24,Mobile,Returning,Digital Advertising,132,North,Sports,1343.42,1,5,67.17,0,16,1257,1,1,0,0,0,1,4,
2026,4433,12-07-24,Desktop,Returning,Website ,787,North,Sports,597.13,4,5,119.43,0,22,1273,1,1,0,0,0,1,4,
5447,5231,12-07-24,Mobile,Returning,Referral ,739,North,Sports,386.02,1,15,57.9,0,10,1468,1,1,0,0,0,1,4,
5133,5584,12-07-24,Tablet,Returning,Instagram,222,South,Beauty,217.36,3,10,65.21,586.87,10,813,1,1,1,1,1,0,5,Debit Card
5191,6318,12-07-24,Mobile,Returning,Referral ,117,North,Beauty,82.71,1,0,0,0,14,558,1,1,0,0,0,1,4,
7131,7017,12-07-24,Mobile,New,Referral ,328,North,Electronics,341.95,1,20,68.39,0,17,293,1,1,0,0,0,1,4,
3947,7223,12-07-24,Tablet,Returning,Digital Advertising,249,South,Food & Grocery,388.27,2,30,232.96,543.58,21,1315,1,1,1,1,1,0,2,Debit Card
4562,7829,12-07-24,Desktop,New,Facebook,91,North,Toys,464.85,4,10,185.94,0,3,875,1,1,0,0,0,1,4,
3711,8008,12-07-24,Desktop,Returning,Instagram,540,North,Home & Garden,1444.57,1,15,216.69,0,11,532,1,0,0,0,0,0,4,
7110,8433,12-07-24,Desktop,New,Digital Advertising,1,North,Toys,1515.4,3,30,1363.86,0,1,1452,1,1,0,0,0,1,4,
4187,8848,12-07-24,Desktop,Returning,Referral ,113,North,Books,462.72,1,5,23.14,0,17,992,1,1,0,0,0,1,4,
4347,8867,12-07-24,Mobile,Returning,Digital Advertising,305,North,Fashion,187.78,1,15,28.17,0,9,1278,1,1,0,0,0,1,4,
5263,9285,12-07-24,Tablet,Returning,Referral ,854,North,Electronics,796.51,3,10,238.95,0,9,1722,1,0,0,0,0,0,4,
